chrom1,start1,end1,chrom2,start2,end2,name,Zscore,strand1,strand2
chr2,38671509,38673695,chr2,38746488,38748725,63634,1e-10,.,.
chr2,38675987,38685240,chr2,38757092,38765917,63635,1e-10,.,.
chr2,38676049,38679565,chr2,38771760,38775793,63636,1e-10,.,.
chr2,38677579,38686423,chr2,38744998,38756844,63637,1e-10,.,.
chr2,38679364,38685898,chr2,38733344,38740676,63638,1e-10,.,.
chr2,38681458,38687459,chr2,38767362,38775001,63639,1e-10,.,.
chr2,38692700,38696500,chr2,38829363,38833238,63640,1e-10,.,.
chr2,38693055,38696464,chr2,38745773,38750002,63641,1e-10,.,.
chr2,38698539,38700419,chr2,38829961,38832451,63642,2.42e-08,.,.
chr2,38703565,38708826,chr2,38723247,38728012,63643,1e-10,.,.
chr2,38703588,38706020,chr2,38707951,38712670,63644,1e-10,.,.
chr2,38706860,38710930,chr2,38712534,38716452,63645,1e-10,.,.
chr2,38713593,38717154,chr2,38830395,38833379,63646,1e-10,.,.
chr2,38714393,38717543,chr2,38722852,38726324,63647,1e-10,.,.
chr2,38722493,38724623,chr2,38770151,38772029,63649,1e-10,.,.
chr2,38725276,38728001,chr2,38829508,38832692,63650,1.24e-07,.,.
chr2,38733264,38736530,chr2,38830586,38834980,63651,1e-10,.,.
chr2,38744430,38748583,chr2,38820221,38823200,63653,1e-10,.,.
chr2,38745365,38749393,chr2,38829533,38833361,63654,1e-10,.,.
chr2,38755259,38758981,chr2,38761009,38763646,63655,1e-10,.,.
chr2,38768764,38774316,chr2,38829113,38833716,63658,1e-10,.,.
chr2,38781313,38784521,chr2,38830623,38833092,63659,1.06e-08,.,.
chr2,38791932,38794096,chr2,38798635,38802934,63661,1e-10,.,.
chr2,38821881,38824534,chr2,38889585,38892455,63662,1e-10,.,.
chr2,38823562,38827685,chr2,38923716,38925613,63663,3.09e-10,.,.
chr2,38823619,38835371,chr2,38899157,38919207,63664,1e-10,.,.
chr2,38826537,38829626,chr2,39024849,39026829,63665,1.64e-10,.,.
chr2,38827205,38833599,chr2,38930313,38937251,63666,1e-10,.,.
chr2,38828405,38832104,chr2,39200511,39204873,63667,1e-10,.,.
chr2,38828503,38833599,chr2,38861541,38869108,63668,1e-10,.,.
chr2,38828576,38831301,chr2,38980439,38983281,63669,1e-10,.,.
chr2,38828740,38833360,chr2,38999979,39005401,63670,1e-10,.,.
chr2,38828994,38833426,chr2,39005723,39013158,63671,1e-10,.,.
chr2,38829229,38831998,chr2,39016774,39019655,63672,3.47e-09,.,.
chr2,38829293,38832830,chr2,39214784,39217513,63673,1.89e-08,.,.
chr2,38829484,38832111,chr2,38997109,38998941,63674,7.51e-10,.,.
chr2,38829565,38833330,chr2,39293928,39296774,63675,1e-10,.,.
chr2,38829682,38834155,chr2,38877173,38889204,63676,1e-10,.,.
chr2,38830011,38833318,chr2,38894286,38897878,63677,1e-10,.,.
chr2,38830107,38833597,chr2,38962834,38965217,63678,1.15e-09,.,.
chr2,38830119,38833361,chr2,39312382,39315836,63679,3.64e-09,.,.
chr2,38830238,38833312,chr2,38948916,38950743,63680,7.22e-09,.,.
chr2,38830343,38834033,chr2,38873464,38876781,63681,1e-10,.,.
chr2,38830370,38833248,chr2,38973719,38979881,63682,1e-10,.,.
chr2,38830381,38833349,chr2,38953984,38959136,63683,1e-10,.,.
chr2,38830436,38832255,chr2,38990288,38992952,63684,5.28e-09,.,.
chr2,38830442,38833085,chr2,39307892,39310676,63685,2.27e-10,.,.
chr2,38830455,38832821,chr2,38937569,38940322,63686,1e-10,.,.
chr2,38830482,38834043,chr2,39027199,39032229,63687,1e-10,.,.
chr2,38830543,38833561,chr2,38922018,38928328,63688,1e-10,.,.
chr2,38830557,38833142,chr2,38889824,38893925,63689,1e-10,.,.
chr2,38830597,38833106,chr2,39193103,39195853,63690,9.4e-09,.,.
chr2,38831819,38833942,chr2,38980354,38983407,63691,1.28e-09,.,.
chr2,38866861,38870756,chr2,38871780,38876483,63693,1e-10,.,.
chr2,38871918,38875331,chr2,38895811,38898396,63694,1e-10,.,.
chr2,38889787,38892458,chr2,38896502,38899268,63695,1e-10,.,.
chr2,38890357,38894518,chr2,38905249,38908298,63696,1e-10,.,.
chr2,38907007,38910541,chr2,38912262,38916147,63697,1e-10,.,.
chr2,38947101,38949560,chr2,38972634,38975284,63700,1e-10,.,.
chr2,38956615,38960284,chr2,38972089,38975221,63701,1e-10,.,.
chr2,38960051,38963573,chr2,39003536,39007905,63702,1e-10,.,.
chr2,38996740,39000692,chr2,39001893,39005313,63705,1e-10,.,.
chr2,39001231,39003731,chr2,39008725,39011649,63706,1e-10,.,.
chr2,39002844,39006894,chr2,39013480,39016124,63707,1e-10,.,.
chr2,39034188,39037607,chr2,39097284,39099631,63709,1e-10,.,.
chr2,39037300,39040183,chr2,39048312,39050396,63710,1e-10,.,.
chr2,39047307,39050621,chr2,39058898,39063227,63711,1e-10,.,.
chr2,39049811,39052537,chr2,39066994,39068973,63712,1e-10,.,.
chr2,39052261,39055331,chr2,39057412,39060924,63713,1e-10,.,.
chr2,39055356,39057802,chr2,39061657,39063871,63714,1e-10,.,.
chr2,39067807,39070638,chr2,39074305,39078094,63715,1e-10,.,.
chr2,39092989,39097176,chr2,39108289,39111034,63716,1e-10,.,.
chr2,39099629,39102564,chr2,39114113,39117746,63719,1e-10,.,.
chr2,39127949,39132795,chr2,39134077,39138049,63721,1e-10,.,.
chr2,39139822,39142310,chr2,39146576,39149230,63723,1e-10,.,.
chr2,39141031,39143280,chr2,39307392,39310366,63724,1e-10,.,.
chr2,39144176,39147573,chr2,39151453,39154980,63725,1e-10,.,.
chr2,39149406,39151121,chr2,39198362,39202568,63726,1e-10,.,.
chr2,39153994,39155871,chr2,39160073,39163723,63727,1e-10,.,.
chr2,39154176,39157635,chr2,39164899,39169531,63728,1e-10,.,.
chr2,39172145,39175461,chr2,39197601,39203166,63731,1e-10,.,.
chr2,39182714,39185562,chr2,39192236,39195243,63732,1e-10,.,.
chr2,39184564,39188082,chr2,39196124,39198638,63733,1e-10,.,.
chr2,39198916,39206453,chr2,39303745,39312167,63735,1e-10,.,.
chr2,39200380,39203145,chr2,39237760,39240940,63736,1e-10,.,.
chr2,39220697,39228819,chr2,39229853,39234638,63739,1e-10,.,.
chr2,39230876,39233844,chr2,39237039,39240599,63740,1e-10,.,.
chr2,39254818,39256984,chr2,39265110,39266770,63741,1e-10,.,.
chr2,39344257,39347298,chr2,39348586,39352925,63746,1e-10,.,.
chr2,39349862,39351677,chr2,39356962,39360723,63747,1e-10,.,.
chr2,39384808,39389223,chr2,39390329,39393107,63748,1e-10,.,.
chr2,39408323,39413075,chr2,39414228,39417630,63749,1e-10,.,.
chr2,39417596,39419390,chr2,39422472,39425965,63750,1e-10,.,.
chr2,39420209,39426610,chr2,39427871,39431066,63751,1e-10,.,.
chr2,39421317,39424131,chr2,39436458,39439785,63752,1e-10,.,.
chr2,39450196,39452698,chr2,39457056,39460013,63753,1e-10,.,.
chr2,39461619,39464693,chr2,39519403,39522242,63754,1e-10,.,.
chr2,39463191,39466573,chr2,39469507,39473415,63755,1e-10,.,.
chr2,39467208,39470118,chr2,39473978,39476555,63756,1e-10,.,.
chr2,39478736,39481918,chr2,39490821,39493298,63757,1e-10,.,.
chr2,39488354,39490802,chr2,39516006,39518875,63758,1e-10,.,.
chr2,39490548,39494206,chr2,39499532,39502268,63760,1e-10,.,.
chr2,39517134,39519786,chr2,39525466,39528418,63762,1e-10,.,.
chr2,39521912,39528635,chr2,39530243,39534460,63764,1e-10,.,.
chr2,39540280,39543345,chr2,39556615,39560689,63765,1e-10,.,.
chr2,39543601,39547315,chr2,39559723,39562236,63766,1e-10,.,.
chr2,39592544,39595421,chr2,39858369,39861282,63769,1e-10,.,.
chr2,39593937,39597948,chr2,39603084,39606004,63770,1e-10,.,.
chr2,39603974,39606474,chr2,39609851,39612603,63771,1e-10,.,.
chr2,39625847,39628926,chr2,39631170,39633894,63772,1e-10,.,.
chr2,39667863,39671330,chr2,39674550,39677055,63773,1e-10,.,.
chr2,39745567,39750500,chr2,39751767,39754159,63775,1e-10,.,.
chr2,39747043,39749392,chr2,39763916,39766518,63776,1e-10,.,.
chr2,39756499,39760650,chr2,39769963,39773811,63777,1e-10,.,.
chr2,39769507,39772816,chr2,39775849,39779173,63778,1e-10,.,.
chr2,39786779,39791581,chr2,39795406,39799986,63780,1e-10,.,.
chr2,39803443,39806221,chr2,39810014,39813024,63781,1e-10,.,.
chr2,39806994,39809652,chr2,39811985,39815582,63782,1e-10,.,.
chr2,39808790,39811340,chr2,39820029,39823289,63783,1e-10,.,.
chr2,39810242,39812180,chr2,39857452,39859689,63785,1e-10,.,.
chr2,39814125,39818802,chr2,39820079,39823247,63786,1e-10,.,.
chr2,39823346,39825982,chr2,39858310,39861140,63788,1e-10,.,.
chr2,39858783,39861552,chr2,39871877,39875081,63790,1e-10,.,.
chr2,39984699,39987453,chr2,39990997,39993122,63792,1e-10,.,.
chr2,40248810,40251532,chr2,40254237,40258017,63793,1e-10,.,.
chr2,40528056,40531224,chr2,40538588,40542527,63794,1e-10,.,.
chr2,41850136,41854748,chr2,41855905,41859907,63796,1e-10,.,.
chr2,41949900,41953213,chr2,42166297,42169402,63797,1e-10,.,.
chr2,42000840,42004060,chr2,42011483,42014891,63800,1e-10,.,.
chr2,42012168,42014432,chr2,42022730,42025260,63802,1e-10,.,.
chr2,42017615,42021083,chr2,42025319,42027053,63803,1e-10,.,.
chr2,42066070,42069085,chr2,42070753,42074637,63805,1e-10,.,.
chr2,42102633,42104833,chr2,42128550,42131022,63806,1e-10,.,.
chr2,42113316,42115912,chr2,42125510,42128632,63807,1e-10,.,.
chr2,42125462,42129031,chr2,42136477,42138705,63809,1e-10,.,.
chr2,42126076,42131204,chr2,42140315,42146579,63810,1e-10,.,.
chr2,42139626,42142786,chr2,42151967,42154433,63812,1e-10,.,.
chr2,42212816,42216178,chr2,42218232,42221191,63814,1e-10,.,.
chr2,42213463,42215372,chr2,42247992,42251624,63815,1e-10,.,.
chr2,42216965,42219699,chr2,42249797,42252162,63816,1e-10,.,.
chr2,42233042,42235206,chr2,42244017,42246677,63817,1e-10,.,.
chr2,42240521,42243573,chr2,42248508,42252424,63819,1e-10,.,.
chr2,42248305,42252067,chr2,42287537,42292167,63821,1e-10,.,.
chr2,42248539,42254070,chr2,42266742,42273101,63822,1e-10,.,.
chr2,42249502,42251614,chr2,42440481,42442935,63823,3.64e-10,.,.
chr2,42263160,42266987,chr2,42440510,42443320,63824,1e-10,.,.
chr2,42266917,42271095,chr2,42273633,42277576,63825,1e-10,.,.
chr2,42286559,42289526,chr2,42298316,42301219,63826,1e-10,.,.
chr2,42321959,42324563,chr2,42326986,42330850,63827,1e-10,.,.
chr2,42386760,42390232,chr2,42395897,42398006,63828,1e-10,.,.
chr2,42404363,42409173,chr2,42423608,42428366,63831,1e-10,.,.
chr2,42405991,42408197,chr2,42440441,42443417,63832,1e-10,.,.
chr2,42406079,42409977,chr2,42419163,42422535,63833,1e-10,.,.
chr2,42409391,42412036,chr2,42439710,42443087,63834,1e-10,.,.
chr2,42414456,42419028,chr2,42440122,42443588,63836,1e-10,.,.
chr2,42439198,42441959,chr2,43048796,43051900,63839,1.14e-10,.,.
chr2,42463948,42465854,chr2,42470419,42472162,63841,1e-10,.,.
chr2,42648036,42650791,chr2,42653657,42657228,63843,1e-10,.,.
chr2,42791073,42795269,chr2,42798963,42802999,63844,1e-10,.,.
chr2,42850676,42852903,chr2,42891344,42893191,63846,1e-10,.,.
chr2,42863766,42866939,chr2,42889710,42892462,63847,1e-10,.,.
chr2,42869185,42872108,chr2,42874325,42877540,63848,1e-10,.,.
chr2,42877556,42881975,chr2,42889309,42892240,63849,1e-10,.,.
chr2,42889266,42892500,chr2,43025882,43028832,63851,3.08e-10,.,.
chr2,42889485,42892320,chr2,43305925,43308475,63852,1e-10,.,.
chr2,42907405,42911115,chr2,43304137,43308322,63853,1e-10,.,.
chr2,42907420,42911667,chr2,43299775,43302865,63854,1e-10,.,.
chr2,42931756,42936399,chr2,43673628,43678279,63855,1e-10,.,.
chr2,42932723,42941255,chr2,43305632,43310888,63856,1e-10,.,.
chr2,42936935,42941242,chr2,42981031,42983345,63857,1e-10,.,.
chr2,42937840,42942465,chr2,43301265,43304363,63858,1e-10,.,.
chr2,42939055,42941099,chr2,42947052,42948953,63859,1e-10,.,.
chr2,42941206,42945166,chr2,42983938,42986431,63860,1e-10,.,.
chr2,42947414,42951372,chr2,42966373,42969652,63861,1e-10,.,.
chr2,42955452,42958119,chr2,42960828,42964192,63862,1e-10,.,.
chr2,42958365,42960745,chr2,42989758,42992377,63863,1e-10,.,.
chr2,42986654,42989060,chr2,43012237,43014967,63865,1e-10,.,.
chr2,43002194,43006303,chr2,43306345,43309856,63867,1e-10,.,.
chr2,43006446,43010719,chr2,43305725,43309726,63868,1e-10,.,.
chr2,43009630,43012735,chr2,43303867,43305695,63869,1.48e-10,.,.
chr2,43021025,43032521,chr2,43300681,43311445,63870,1e-10,.,.
chr2,43022810,43024994,chr2,43046266,43049250,63871,1e-10,.,.
chr2,43027465,43029862,chr2,43041202,43044631,63873,1e-10,.,.
chr2,43028523,43032320,chr2,43035817,43038059,63874,1e-10,.,.
chr2,43033893,43039026,chr2,43304224,43309224,63876,1e-10,.,.
chr2,43040451,43043538,chr2,43306904,43309887,63877,1e-10,.,.
chr2,43046595,43050214,chr2,43304491,43311039,63878,1e-10,.,.
chr2,43051155,43053618,chr2,43305662,43308695,63879,1.26e-09,.,.
chr2,43053953,43058636,chr2,43298714,43304776,63880,1e-10,.,.
chr2,43054320,43057008,chr2,43305310,43308210,63881,4.25e-09,.,.
chr2,43057191,43059507,chr2,43307389,43310275,63882,1e-10,.,.
chr2,43062188,43065912,chr2,43298029,43300760,63883,1e-10,.,.
chr2,43080031,43082959,chr2,43089477,43092545,63884,1e-10,.,.
chr2,43089614,43093653,chr2,43305001,43309412,63885,1e-10,.,.
chr2,43096926,43102000,chr2,43103763,43106853,63886,1e-10,.,.
chr2,43103774,43107700,chr2,43306097,43310339,63887,1e-10,.,.
chr2,43106279,43109631,chr2,43111526,43114707,63888,1e-10,.,.
chr2,43108754,43113400,chr2,43300719,43303822,63889,1e-10,.,.
chr2,43109845,43114395,chr2,43121218,43125135,63891,1e-10,.,.
chr2,43114853,43118326,chr2,43308111,43311054,63892,1e-10,.,.
chr2,43119291,43124191,chr2,43162165,43165407,63894,1e-10,.,.
chr2,43119467,43121105,chr2,43131387,43135267,63895,1e-10,.,.
chr2,43120983,43125301,chr2,43304456,43308561,63896,1e-10,.,.
chr2,43125932,43128781,chr2,43136846,43139084,63897,1e-10,.,.
chr2,43134260,43138525,chr2,43146203,43150555,63899,1e-10,.,.
chr2,43139431,43142795,chr2,43160811,43163280,63900,1e-10,.,.
chr2,43139824,43142686,chr2,43146651,43150037,63901,1e-10,.,.
chr2,43161156,43163341,chr2,43306998,43310320,63903,1e-10,.,.
chr2,43164207,43168174,chr2,43301060,43307586,63904,1e-10,.,.
chr2,43167955,43170721,chr2,43172273,43176140,63905,1e-10,.,.
chr2,43180224,43183056,chr2,43187866,43190509,63907,1e-10,.,.
chr2,43189356,43191417,chr2,43200572,43203393,63908,1e-10,.,.
chr2,43191602,43194536,chr2,43305259,43307379,63909,1.38e-10,.,.
chr2,43195794,43199540,chr2,43200713,43204364,63910,1e-10,.,.
chr2,43299549,43302881,chr2,43605319,43607614,63914,3.96e-10,.,.
chr2,43302360,43303985,chr2,43504306,43507782,63915,5.21e-10,.,.
chr2,43303751,43310975,chr2,43560846,43571838,63916,1e-10,.,.
chr2,43304516,43308515,chr2,43335502,43339971,63917,1e-10,.,.
chr2,43304959,43308909,chr2,43675504,43679838,63918,1e-10,.,.
chr2,43305069,43308049,chr2,43535814,43537977,63919,1e-10,.,.
chr2,43305100,43310479,chr2,43347264,43351486,63920,1e-10,.,.
chr2,43305611,43309110,chr2,43597191,43600785,63921,1e-10,.,.
chr2,43305675,43309618,chr2,43381684,43384581,63922,9.24e-10,.,.
chr2,43305964,43310025,chr2,43373574,43377615,63923,1e-10,.,.
chr2,43306602,43310282,chr2,43507616,43510403,63924,1e-10,.,.
chr2,43324455,43328031,chr2,43329558,43335045,63925,1e-10,.,.
chr2,43329002,43331562,chr2,43334119,43337453,63926,1e-10,.,.
chr2,43334265,43336658,chr2,43347318,43350467,63928,1e-10,.,.
chr2,43338582,43342397,chr2,43428508,43431294,63929,1e-10,.,.
chr2,43373153,43375909,chr2,43397447,43401017,63934,1e-10,.,.
chr2,43396542,43400704,chr2,43422397,43426135,63936,1e-10,.,.
chr2,43409638,43413195,chr2,43437127,43440595,63938,1e-10,.,.
chr2,43436844,43439750,chr2,43498420,43500472,63940,1e-10,.,.
chr2,43457575,43462073,chr2,43464343,43468382,63942,1e-10,.,.
chr2,43518849,43520650,chr2,43526249,43528350,63947,1e-10,.,.
chr2,43546169,43549915,chr2,43561910,43565158,63948,1e-10,.,.
chr2,43553406,43558465,chr2,43560831,43565182,63949,1e-10,.,.
chr2,43578947,43584080,chr2,43587467,43591993,63950,1e-10,.,.
chr2,43597483,43600101,chr2,43608430,43611242,63952,1e-10,.,.
chr2,43674077,43677750,chr2,43803673,43806569,63954,1e-10,.,.
chr2,43675076,43678958,chr2,43961515,43966985,63955,1e-10,.,.
chr2,43675347,43678394,chr2,44076354,44078457,63956,3.73e-08,.,.
chr2,43675785,43678436,chr2,43702322,43704129,63957,1e-10,.,.
chr2,43675878,43678505,chr2,43755066,43758425,63958,1e-10,.,.
chr2,43692653,43695300,chr2,43700296,43704256,63959,1e-10,.,.
chr2,43737772,43741380,chr2,43751416,43754197,63961,1e-10,.,.
chr2,43780835,43784844,chr2,43798131,43800824,63963,1e-10,.,.
chr2,43832612,43835223,chr2,43836444,43840779,63964,1e-10,.,.
chr2,43842885,43846477,chr2,43848841,43851818,63966,1e-10,.,.
chr2,43844372,43847676,chr2,43852529,43854496,63967,1e-10,.,.
chr2,43853536,43860072,chr2,43864870,43870560,63968,1e-10,.,.
chr2,43879650,43883301,chr2,43886323,43888836,63971,1e-10,.,.
chr2,43920878,43924836,chr2,43930931,43934648,63973,1e-10,.,.
chr2,43928894,43932884,chr2,43934674,43937861,63974,1e-10,.,.
chr2,43955037,43958279,chr2,43960101,43964340,63975,1e-10,.,.
chr2,43964269,43968767,chr2,43980437,43984170,63977,1e-10,.,.
chr2,43967434,43969640,chr2,44071435,44074746,63978,1e-10,.,.
chr2,43981833,43983840,chr2,43992976,43996841,63980,1e-10,.,.
chr2,43987137,43989697,chr2,43998551,44001504,63982,1e-10,.,.
chr2,43988842,43992135,chr2,44074745,44077737,63983,1.08e-10,.,.
chr2,43995511,43997963,chr2,44054879,44058456,63984,1e-10,.,.
chr2,43998490,44002563,chr2,44057324,44060799,63986,1e-10,.,.
chr2,44007007,44012005,chr2,44024882,44029326,63987,1e-10,.,.
chr2,44016789,44018766,chr2,44074349,44076720,63988,1e-10,.,.
chr2,44017202,44019040,chr2,44026421,44029011,63989,1e-10,.,.
chr2,44023847,44026730,chr2,44070416,44073918,63991,1e-10,.,.
chr2,44029920,44034042,chr2,44071907,44078459,63993,1e-10,.,.
chr2,44041240,44043443,chr2,44063500,44065958,63995,1e-10,.,.
chr2,44074924,44077385,chr2,44247617,44251697,63997,1e-10,.,.
chr2,44075475,44078399,chr2,44437370,44439668,63998,1.74e-09,.,.
chr2,44091268,44093881,chr2,44105537,44109982,63999,1e-10,.,.
chr2,44160149,44164834,chr2,44165907,44171524,64000,1e-10,.,.
chr2,44169014,44172516,chr2,44175327,44178900,64001,1e-10,.,.
chr2,44247227,44250650,chr2,44298793,44301621,64004,1e-10,.,.
chr2,44247260,44250601,chr2,44440726,44443607,64005,1e-10,.,.
chr2,44247975,44250803,chr2,44285804,44289917,64006,1e-10,.,.
chr2,44249472,44252625,chr2,44268619,44271312,64007,1e-10,.,.
chr2,44249485,44253859,chr2,44275486,44280696,64008,1e-10,.,.
chr2,44250982,44253273,chr2,44286369,44288220,64009,1e-10,.,.
chr2,44254532,44257984,chr2,44270286,44273222,64010,1e-10,.,.
chr2,44262199,44266549,chr2,44269012,44272758,64011,1e-10,.,.
chr2,44263365,44267449,chr2,44280575,44284697,64012,1e-10,.,.
chr2,44280424,44283150,chr2,44286373,44289267,64013,1e-10,.,.
chr2,44283974,44286920,chr2,44290487,44294668,64014,1e-10,.,.
chr2,44318865,44321990,chr2,44328606,44331021,64016,1e-10,.,.
chr2,44347318,44351594,chr2,44353276,44357904,64017,1e-10,.,.
chr2,44374349,44377014,chr2,44382542,44386519,64018,1e-10,.,.
chr2,44389708,44393872,chr2,44395620,44398647,64019,1e-10,.,.
chr2,44392132,44395683,chr2,44399133,44401237,64020,1e-10,.,.
chr2,44404573,44407592,chr2,44414009,44416443,64022,1e-10,.,.
chr2,44410940,44415524,chr2,44417043,44419660,64023,1e-10,.,.
chr2,44439407,44442265,chr2,44475468,44478374,64025,1e-10,.,.
chr2,44440771,44443773,chr2,44470252,44474070,64026,1e-10,.,.
chr2,44441148,44443322,chr2,44512509,44515175,64027,1e-10,.,.
chr2,44490824,44494840,chr2,44496511,44499902,64029,1e-10,.,.
chr2,44504759,44507563,chr2,44510655,44513778,64030,1e-10,.,.
chr2,44548639,44551624,chr2,44559009,44562394,64031,1e-10,.,.
chr2,44700656,44702403,chr2,44707531,44711549,64033,1e-10,.,.
chr2,44834773,44838898,chr2,44847322,44851016,64035,1e-10,.,.
chr2,44842850,44844750,chr2,44849686,44852260,64036,1e-10,.,.
chr2,45174861,45176827,chr2,45180394,45183557,64039,1e-10,.,.
chr2,45250685,45254847,chr2,45256714,45259574,64040,1e-10,.,.
chr2,45330923,45334495,chr2,45335774,45339333,64042,1e-10,.,.
chr2,45382898,45386578,chr2,45395550,45398901,64045,1e-10,.,.
chr2,45399426,45402424,chr2,45408545,45410695,64046,1e-10,.,.
chr2,45411620,45415020,chr2,45418777,45422089,64047,1e-10,.,.
chr2,45488716,45490735,chr2,45501227,45505098,64049,1e-10,.,.
chr2,45513117,45519651,chr2,45521156,45527096,64051,1e-10,.,.
chr2,45519493,45522342,chr2,45538737,45542243,64052,1e-10,.,.
chr2,45520915,45524986,chr2,45525999,45531803,64053,1e-10,.,.
chr2,45527576,45532103,chr2,45537173,45541118,64054,1e-10,.,.
chr2,45541353,45543983,chr2,45547374,45551283,64055,1e-10,.,.
chr2,45597695,45599931,chr2,45606109,45608010,64056,1e-10,.,.
chr2,45605176,45609959,chr2,45613500,45619202,64057,1e-10,.,.
chr2,45638782,45641274,chr2,45644026,45646928,64060,1e-10,.,.
chr2,45647757,45651005,chr2,45671059,45674453,64061,1e-10,.,.
chr2,45649045,45652026,chr2,45657057,45659320,64062,1e-10,.,.
chr2,45651924,45655496,chr2,45689193,45690898,64063,1e-10,.,.
chr2,45655753,45659346,chr2,45689644,45692161,64064,1e-10,.,.
chr2,45657835,45660083,chr2,45666421,45669449,64065,1e-10,.,.
chr2,45662806,45667427,chr2,45681703,45687747,64067,1e-10,.,.
chr2,45668173,45670634,chr2,45690499,45692085,64068,1e-10,.,.
chr2,45689104,45693669,chr2,45729729,45734057,64071,1e-10,.,.
chr2,45689666,45693531,chr2,45700920,45703679,64072,1e-10,.,.
chr2,45721186,45725490,chr2,45729520,45733492,64074,1e-10,.,.
chr2,45723206,45725708,chr2,45832660,45835215,64075,1e-10,.,.
chr2,45733043,45736618,chr2,45767174,45770146,64076,1e-10,.,.
