chrom1,start1,end1,chrom2,start2,end2,name,score,strand1,strand2,samplenumber
chr1,149678247,149693499,chr1,149820029,149821383,,3.60372263461136,.,.,3
chr13,112726636,112734690,chr13,112663512,112666558,,3.60029287727652,.,.,3
chr12,38989900,38997714,chr12,38686579,38687705,,3.5971911422231,.,.,3
chr21,39670720,39674411,chr21,39503186,39505635,,3.59476347238206,.,.,3
chr6,41774431,41784463,chr6,41534649,41536791,,3.59471920157135,.,.,3
chr14,53105219,53106857,chr14,53251887,53255227,,3.57069864000644,.,.,3
chr15,41711734,41718116,chr15,41524996,41529352,,3.56887487859177,.,.,3
chr6,132218540,132222065,chr6,132233376,132234381,,3.5635228032023,.,.,3
chr13,112342758,112353234,chr13,112544479,112545140,,3.54927303281398,.,.,3
chr9,130908519,130917337,chr9,131061109,131063808,,3.54745716159286,.,.,3
chr9,130813169,130836307,chr9,130752939,130760999,,3.5381157768046,.,.,3
chr6,41657043,41667359,chr6,41459562,41462617,,3.53569473338793,.,.,3
chr1,149599808,149616891,chr1,149808822,149813051,,3.5240053138517,.,.,3
chr18,59702611,59711113,chr18,59772966,59773597,,3.51904805934336,.,.,3
chr12,39079774,39098606,chr12,38688804,38696317,,3.50448841037354,.,.,3
chr8,119277658,119280537,chr8,118981169,118992151,,3.49709580271945,.,.,3
chr15,41677269,41683191,chr15,41788937,41802339,,3.49694263796312,.,.,3
chr9,130813169,130836307,chr9,130871803,130882515,,3.48363664738657,.,.,3
chr4,118546849,118550532,chr4,118779287,118785706,,3.46639746942465,.,.,3
chr5,56144129,56153112,chr5,55871007,55873772,,3.45416406345843,.,.,3
chr6,132218540,132222065,chr6,132556034,132558480,,3.45298094793638,.,.,3
chr5,56301477,56303901,chr5,56277810,56278314,,3.45075154774054,.,.,3
chr12,38989900,38997714,chr12,38687705,38688804,,3.44973631736875,.,.,3
chr6,74119688,74132767,chr6,74002811,74012495,,3.4461713227658,.,.,3
chr1,149599808,149616891,chr1,149832415,149842393,,3.44286952602237,.,.,3
chr16,61161174,61165826,chr16,61165826,61167121,,3.44196923233905,.,.,3
chr20,33626091,33645939,chr20,33708529,33712713,,3.44121436690751,.,.,3
chr14,53079320,53087013,chr14,53384982,53391039,,3.44071671910917,.,.,3
chr18,59762758,59769443,chr18,59772966,59773597,,3.43525685507059,.,.,3
chr6,41657043,41667359,chr6,41475853,41483491,,3.43371544132089,.,.,3
chr18,59725847,59727771,chr18,59427647,59438660,,3.41394306429657,.,.,3
chr12,38989900,38997714,chr12,39051493,39053341,,3.41266009556446,.,.,3
chrX,122924506,122931666,chrX,122691155,122693712,,3.40686044723985,.,.,3
chr6,108590333,108600212,chr6,108541299,108545383,,3.39995543162492,.,.,3
chr1,149486035,149500662,chr1,149808822,149813051,,3.39447589168934,.,.,3
chr13,112342758,112353234,chr13,112609250,112612436,,3.3927527011317,.,.,3
chr4,118539648,118543697,chr4,118954600,118957093,,3.38970534417455,.,.,3
chr1,149599808,149616891,chr1,149437817,149445213,,3.38477498340771,.,.,3
chr6,74156707,74169611,chr6,74282199,74283483,,3.37287775821693,.,.,3
chr13,112342758,112353234,chr13,112663512,112666558,,3.36527744979862,.,.,3
chr13,112679772,112685198,chr13,112590823,112594321,,3.35715128588819,.,.,3
chr2,220195899,220212153,chr2,220458331,220476488,,3.35050016470254,.,.,3
chr1,149634960,149642521,chr1,149813051,149820029,,3.34755210938853,.,.,3
chr6,74134768,74155788,chr6,74264737,74282199,,3.34594837246821,.,.,3
chr12,38973569,38978063,chr12,38688804,38696317,,3.34550132451844,.,.,3
chr6,132218540,132222065,chr6,132548159,132556034,,3.34496579040488,.,.,3
chr11,64183226,64194305,chr11,63983051,63989789,,3.34171081925894,.,.,3
chr5,141998353,142008494,chr5,142039130,142041483,,3.33946970443147,.,.,3
chr15,41569409,41573285,chr15,41802421,41808201,,3.33033877927978,.,.,3
chr1,149424685,149437817,chr1,149591317,149596572,,3.32832941534544,.,.,3
chr12,38989900,38997714,chr12,38869934,38870873,,3.30618929270296,.,.,3
chr2,220195899,220212153,chr2,220153551,220157125,,3.29952949229035,.,.,3
chr20,33484989,33492365,chr20,33381601,33390613,,3.29871160406491,.,.,3
chr1,149513274,149521008,chr1,149437817,149445213,,3.29594902923522,.,.,3
chr6,74156707,74169611,chr6,73915858,73938358,,3.29503440860334,.,.,3
chr5,56188036,56188417,chr5,56178624,56184136,,3.29186060940817,.,.,3
chr2,220015438,220017284,chr2,220235096,220239288,,3.28373643605752,.,.,3
chr6,41774431,41784463,chr6,41626365,41631583,,3.28189601517864,.,.,3
chr6,132218540,132222065,chr6,132274273,132285040,,3.27433332389183,.,.,3
chr6,74156707,74169611,chr6,74176886,74178741,,3.27238682652976,.,.,3
chr6,74156707,74169611,chr6,74015580,74025379,,3.26621467229158,.,.,3
chr15,41569409,41573285,chr15,41955742,41958246,,3.26593172468079,.,.,3
chr20,33756338,33764000,chr20,33708529,33712713,,3.26442244170157,.,.,3
chr5,56214346,56222026,chr5,56324585,56337417,,3.26239057743329,.,.,3
chr12,38989900,38997714,chr12,38846694,38847777,,3.25970202717698,.,.,3
chr5,56144129,56153112,chr5,55936112,55937500,,3.25225953254952,.,.,3
chr21,39679021,39686248,chr21,39593461,39595765,,3.25136465303306,.,.,3
chr18,59567719,59571684,chr18,59571684,59572929,,3.24539210474317,.,.,3
chr20,33358672,33369416,chr20,33426321,33429019,,3.24244090234443,.,.,3
chr11,64113009,64151612,chr11,63940889,63943990,,3.2262377409049,.,.,3
chr12,38989900,38997714,chr12,38727540,38740485,,3.22623691159259,.,.,3
chr12,38989900,38997714,chr12,38812147,38818939,,3.22281998075059,.,.,3
chr20,33587426,33618232,chr20,33708529,33712713,,3.22113920116625,.,.,3
chr5,142057237,142058592,chr5,142039130,142041483,,3.21654603581211,.,.,3
chr6,74119688,74132767,chr6,74012495,74015580,,3.21505332572762,.,.,3
chr11,64274437,64276482,chr11,63940889,63943990,,3.20943288433085,.,.,3
chr18,59590697,59595013,chr18,59600478,59602702,,3.207052667439,.,.,3
chr6,108784020,108793231,chr6,108647928,108654576,,3.20172436984879,.,.,3
chr15,41569409,41573285,chr15,41718334,41723824,,3.20008372486511,.,.,3
chr1,149678247,149693499,chr1,149713793,149718965,,3.19971535550603,.,.,3
chr20,33727235,33731258,chr20,33778434,33780610,,3.19351802719033,.,.,3
chr21,39487233,39497561,chr21,39593461,39595765,,3.1922152994321,.,.,3
chr6,74026503,74030831,chr6,74077511,74083551,,3.17984339597961,.,.,3
chr11,64301402,64315786,chr11,63983051,63989789,,3.16991582054914,.,.,3
chr15,41569409,41573285,chr15,41788937,41802339,,3.16524079309526,.,.,3
chr1,149885374,149903150,chr1,149669018,149678247,,3.16238671440545,.,.,3
chr13,112551768,112561564,chr13,112372266,112376032,,3.14262214890771,.,.,3
chr21,39679021,39686248,chr21,39481715,39483629,,3.13823322501885,.,.,3
chr6,108384819,108391805,chr6,108773772,108779816,,3.13508951313357,.,.,3
chr1,149782709,149801791,chr1,149437817,149445213,,3.12680016602541,.,.,3
chr13,112342758,112353234,chr13,112569208,112570702,,3.12651241258749,.,.,3
chr6,41657043,41667359,chr6,41508408,41519452,,3.11318870885595,.,.,3
chr1,149470589,149481934,chr1,149437817,149445213,,3.11070988260321,.,.,3
chr18,59702611,59711113,chr18,59801205,59802993,,3.10907216489594,.,.,3
chr6,41878781,41894178,chr6,41538912,41548252,,3.1076011929724,.,.,3
chr20,33727235,33731258,chr20,33404306,33406048,,3.10729754382601,.,.,3
chr11,64079209,64105756,chr11,63983051,63989789,,3.10017871061065,.,.,3
chr20,33727235,33731258,chr20,33527136,33529869,,3.08062645311042,.,.,3
chr9,130882540,130885396,chr9,131073160,131079404,,3.07806650742968,.,.,3
chr18,59702611,59711113,chr18,59742495,59749540,,3.07535204425392,.,.,3
chr5,56144129,56153112,chr5,55930969,55933261,,3.07417559518239,.,.,3
chr21,39505635,39512787,chr21,39593461,39595765,,3.07374573446834,.,.,3
chr9,130974183,130986814,chr9,131137000,131137840,,3.05947050756807,.,.,3
chr1,149678247,149693499,chr1,149803669,149804030,,3.04839400573312,.,.,3
chr1,149782709,149801791,chr1,149482981,149485445,,3.04637295994113,.,.,3
chr9,130813169,130836307,chr9,131073160,131079404,,3.0456429965615,.,.,3
chr6,74134768,74155788,chr6,74176886,74178741,,3.04104800635606,.,.,3
chr2,51796489,51797369,chr2,51797487,51798251,,3.03957270656902,.,.,3
chr5,56188036,56188417,chr5,55972516,55974047,,3.03936132832542,.,.,3
chr1,149782709,149801791,chr1,149858971,149869734,,3.03834749539658,.,.,3
chr1,149486035,149500662,chr1,149619018,149620188,,3.03475277371255,.,.,3
chr1,149447339,149466614,chr1,149669018,149678247,,3.03406159025276,.,.,3
chr20,33731258,33749804,chr20,33527136,33529869,,3.03382849377599,.,.,3
chr15,41579781,41590166,chr15,41788937,41802339,,3.02583343886958,.,.,3
chr6,132687949,132689167,chr6,132689167,132691157,,3.0242124425746,.,.,3
chr12,38989900,38997714,chr12,38636568,38637413,,3.02266867477983,.,.,3
chr11,64287561,64292391,chr11,63940889,63943990,,3.01713765146831,.,.,3
chr6,74119688,74132767,chr6,74282199,74283483,,3.01708262038879,.,.,3
chr20,33304929,33307586,chr20,33492365,33500088,,3.01258994064167,.,.,3
chr2,51837378,51843515,chr2,51517721,51527793,,3.00812758525151,.,.,3
chr20,33304929,33307586,chr20,33693242,33694208,,2.99954691846253,.,.,3
chr6,74119688,74132767,chr6,73915858,73938358,,2.99490717998367,.,.,3
chr1,149521008,149535027,chr1,149813051,149820029,,2.97137100203341,.,.,3
chr1,149678247,149693499,chr1,149437817,149445213,,2.9662051093203,.,.,3
chr20,33715209,33721318,chr20,33583765,33587426,,2.96607319535429,.,.,3
chrX,122924506,122931666,chrX,123030789,123034872,,2.96223687310668,.,.,3
chr11,64294902,64299631,chr11,63983051,63989789,,2.96219796953006,.,.,3
chr15,41579781,41590166,chr15,41915791,41922335,,2.95852524359653,.,.,3
chr2,234490737,234492257,chr2,234494802,234497474,,2.94018401350943,.,.,3
chr2,51638641,51639630,chr2,51960176,51966168,,2.93812651107265,.,.,3
chr6,132683540,132687949,chr6,132323867,132327712,,2.93707971054265,.,.,3
chr5,56301477,56303901,chr5,56189112,56190056,,2.92816318821102,.,.,3
chr9,130941363,130958642,chr9,131178165,131184879,,2.92372331826845,.,.,3
chr6,74134768,74155788,chr6,73801767,73807578,,2.92037341574534,.,.,3
chr21,39471277,39473294,chr21,39593461,39595765,,2.92008545111181,.,.,3
chr18,59567719,59571684,chr18,59427647,59438660,,2.91626842235046,.,.,3
chr6,132224305,132233376,chr6,132634317,132634758,,2.91383144299534,.,.,3
chr6,132311348,132323867,chr6,132598269,132601507,,2.90705369920387,.,.,3
chr6,74119688,74132767,chr6,74255478,74258949,,2.90335326541691,.,.,3
chr5,142057237,142058592,chr5,141954589,141959679,,2.87492163022262,.,.,3
chr20,33332147,33351940,chr20,33404306,33406048,,2.86782146060329,.,.,3
chr6,41640209,41641921,chr6,41405895,41406510,,2.86709696993821,.,.,3
chr2,234237637,234259725,chr2,234369858,234371563,,2.86260078576874,.,.,3
chr1,149678247,149693499,chr1,149742663,149745231,,2.86195912883367,.,.,3
chr21,39670720,39674411,chr21,39639874,39641053,,2.85615504218029,.,.,3
chr20,33727235,33731258,chr20,33686822,33693242,,2.85108426125382,.,.,3
chr6,132311348,132323867,chr6,132415562,132425190,,2.84658867057694,.,.,3
chr18,59567719,59571684,chr18,59600478,59602702,,2.84180459594387,.,.,3
chr6,74119688,74132767,chr6,74015580,74025379,,2.81952205033879,.,.,3
chr6,74156707,74169611,chr6,74186675,74190184,,2.81414922560251,.,.,3
chr6,74119688,74132767,chr6,74057025,74068921,,2.81398499724025,.,.,3
chr20,33756338,33764000,chr20,33787276,33787686,,2.8113758901992,.,.,3
chr21,39679021,39686248,chr21,39456961,39459192,,2.80996722280825,.,.,3
chr5,56214346,56222026,chr5,56190056,56201313,,2.80637408135609,.,.,3
chr12,39079774,39098606,chr12,38777373,38782343,,2.80414420872472,.,.,3
chr10,55267633,55272382,chr10,55552063,55562586,,2.79678660462456,.,.,3
chr11,64280463,64287561,chr11,64048807,64052658,,2.79061560443837,.,.,3
chr11,64301402,64315786,chr11,64414892,64416871,,2.78956321545881,.,.,3
chr15,41868178,41876403,chr15,41703833,41711734,,2.78886532482301,.,.,3
chr2,51887964,51897128,chr2,51517721,51527793,,2.78639634886963,.,.,3
chr20,33358672,33369416,chr20,33583765,33587426,,2.78152612578547,.,.,3
chr21,39670720,39674411,chr21,39634689,39639240,,2.77546596706804,.,.,3
chr6,132224305,132233376,chr6,132479802,132483164,,2.77492600802783,.,.,3
chr1,149634960,149642521,chr1,149713793,149718965,,2.77199822479204,.,.,3
chr16,61171180,61173165,chr16,61165826,61167121,,2.77114668307778,.,.,3
chr6,74119688,74132767,chr6,73829857,73838932,,2.76686123092464,.,.,3
chr2,51587364,51588358,chr2,51589989,51590633,,2.76046145350805,.,.,3
chr1,149521008,149535027,chr1,149669018,149678247,,2.75549162474606,.,.,3
chr20,33654963,33657759,chr20,33583765,33587426,,2.75028206546125,.,.,3
chr6,74134768,74155788,chr6,74015580,74025379,,2.74665983396063,.,.,3
chr2,51986332,51993622,chr2,51528740,51533037,,2.7457539587332,.,.,3
chr20,33787686,33790199,chr20,33778434,33780610,,2.73566031800769,.,.,3
chr13,112390743,112394445,chr13,112467489,112476632,,2.7244180033623,.,.,3
chr20,33483477,33484989,chr20,33381601,33390613,,2.72192066053096,.,.,3
chr13,112484688,112493413,chr13,112432277,112443091,,2.70888743529671,.,.,3
chr1,149575685,149589318,chr1,149858971,149869734,,2.6945439978545,.,.,3
chr20,33304929,33307586,chr20,33404306,33406048,,2.68939867507919,.,.,3
chr20,33540915,33546056,chr20,33708529,33712713,,2.68825222712754,.,.,3
chr8,119188704,119194041,chr8,118923569,118927488,,2.67777378193387,.,.,3
chr2,234348363,234369858,chr2,234381700,234386476,,2.67559116218344,.,.,3
chr1,149470589,149481934,chr1,149813051,149820029,,2.67472385394906,.,.,3
chr21,39731041,39734682,chr21,39503186,39505635,,2.66741425039868,.,.,3
chr6,41640209,41641921,chr6,41538912,41548252,,2.66562697883259,.,.,3
chr1,149486035,149500662,chr1,149535027,149537488,,2.66559154853246,.,.,3
chr1,149779061,149782709,chr1,149555401,149555776,,2.66023159391914,.,.,3
chr9,130935563,130941363,chr9,131084153,131094112,,2.64855374383079,.,.,3
chr1,149424685,149437817,chr1,149482981,149485445,,2.63081184622995,.,.,3
chr20,33587426,33618232,chr20,33646761,33649167,,2.63074161155897,.,.,3
chr20,33524953,33525962,chr20,33708529,33712713,,2.62919158765834,.,.,3
chr14,53105219,53106857,chr14,53235936,53238380,,2.62563509210594,.,.,3
chr6,132311348,132323867,chr6,132383470,132385854,,2.62079095741209,.,.,3
chr2,118472030,118477333,chr2,118478421,118479117,,2.60850333421567,.,.,3
chr5,56301477,56303901,chr5,56361196,56370416,,2.60748214729159,.,.,3
chr20,33358672,33369416,chr20,33646761,33649167,,2.60426612903032,.,.,3
chr5,56301477,56303901,chr5,56322575,56324585,,2.59792570814145,.,.,3
chr1,149678247,149693499,chr1,149535027,149537488,,2.57118595598895,.,.,3
chr1,149513274,149521008,chr1,149669018,149678247,,2.57045973090391,.,.,3
chr9,130935563,130941363,chr9,131126634,131133787,,2.5692457340321,.,.,3
chr18,59689793,59690128,chr18,59682259,59685161,,2.56575784628891,.,.,3
chr6,108384819,108391805,chr6,108779816,108784020,,2.56511541690514,.,.,3
chr6,132224305,132233376,chr6,132343396,132347396,,2.55416620364874,.,.,3
chr12,39079774,39098606,chr12,39002331,39009172,,2.55276489189173,.,.,3
chr20,33657759,33672876,chr20,33549923,33559185,,2.54055395356327,.,.,3
chr2,51598771,51607737,chr2,51960176,51966168,,2.53894353425006,.,.,3
chr18,59794759,59798743,chr18,59637606,59637731,,2.53849583324839,.,.,3
chr11,64257815,64274437,chr11,63953996,63962978,,2.53493806176405,.,.,3
chr20,33510824,33517733,chr20,33583765,33587426,,2.53475814588286,.,.,3
chr21,39487233,39497561,chr21,39639874,39641053,,2.52069338856557,.,.,3
chr5,141998353,142008494,chr5,142250800,142253762,,2.51294360765914,.,.,3
chr1,149470589,149481934,chr1,149669018,149678247,,2.50938276823314,.,.,3
chr6,132224305,132233376,chr6,132501098,132513246,,2.50212807803976,.,.,3
chr6,74134768,74155788,chr6,73893795,73895151,,2.49856572368978,.,.,3
chr15,41569409,41573285,chr15,41557310,41558077,,2.49454167222081,.,.,3
chr11,64294902,64299631,chr11,63940889,63943990,,2.49421517304482,.,.,3
chr18,59762758,59769443,chr18,59716326,59719102,,2.47053810080315,.,.,3
chr6,132218540,132222065,chr6,132301177,132309348,,2.46965891628829,.,.,3
chr16,61085805,61087469,chr16,61087469,61088263,,2.44778444222313,.,.,3
chr11,64280463,64287561,chr11,63983051,63989789,,2.43719118582702,.,.,3
chr20,33483477,33484989,chr20,33753415,33756338,,2.39456633741189,.,.,3
chrX,123053153,123056255,chrX,123021975,123028440,,2.34334267214855,.,.,3
chr22,30328728,30341472,chr22,31572943,31577041,,2538.71193298966,.,.,3
chr5,131374128,131376737,chr5,132171030,132173135,,33.0081244691129,.,.,3
chr21,33842737,33849433,chr21,33869167,33871623,,31.4862414064225,.,.,3
chr7,116221965,116241644,chr7,115598282,115604576,,16.7918333386878,.,.,3
chr7,116542198,116552833,chr7,116355838,116361566,,16.1045734948618,.,.,3
chr11,5656890,5663938,chr11,5576571,5579064,,15.2304559295801,.,.,3
chr11,5677632,5689289,chr11,5576571,5579064,,14.7718550724428,.,.,3
chr22,30672898,30673477,chr22,30391138,30394448,,13.7389149908797,.,.,3
chrX,153424877,153432765,chrX,153536182,153539328,,13.7265009436227,.,.,3
chr11,116242954,116262385,chr11,116450217,116453364,,11.8615739613906,.,.,3
chr16,171771,185996,chr16,332111,334891,,11.3144685821064,.,.,3
chr5,131374128,131376737,chr5,132173135,132174134,,11.256441537701,.,.,3
chr16,203355,217804,chr16,332111,334891,,11.1796559663432,.,.,3
chr11,5671041,5674710,chr11,5576571,5579064,,11.1703254147293,.,.,3
chr7,126667740,126673138,chr7,125990352,125995199,,10.7008655968369,.,.,3
chr16,192187,203355,chr16,332111,334891,,10.6767890460104,.,.,3
chr7,115634608,115644334,chr7,116241644,116247085,,10.5987441296938,.,.,3
chr7,116542198,116552833,chr7,116406683,116412712,,10.3937510522532,.,.,3
chr16,104689,109840,chr16,332111,334891,,10.3010362878948,.,.,3
chr7,115678229,115679502,chr7,116241644,116247085,,10.2589562304539,.,.,3
chr7,116221965,116241644,chr7,115685035,115687308,,10.0147085114153,.,.,3
chr7,116542198,116552833,chr7,116451967,116453989,,9.85601407270937,.,.,3
chr7,115678229,115679502,chr7,116284829,116288190,,9.13314313589423,.,.,3
chr7,115634608,115644334,chr7,116292369,116293242,,8.913033059521,.,.,3
chr21,33741395,33743791,chr21,33491879,33492640,,8.86371717132231,.,.,3
chr7,125873149,125875331,chr7,126086449,126087211,,8.77523125099822,.,.,3
chr7,90062817,90066982,chr7,90542533,90552647,,8.74656482496658,.,.,3
chr16,171771,185996,chr16,95258,100532,,8.64501486061344,.,.,3
chr5,131750216,131752650,chr5,132214379,132224265,,8.50547434023074,.,.,3
chr21,33461676,33469189,chr21,33126908,33131932,,8.43118732937032,.,.,3
chr19,59810485,59822344,chr19,59724107,59728262,,8.30783974706954,.,.,3
chr7,126520526,126524721,chr7,125935921,125937259,,8.20809356283883,.,.,3
chr5,131748287,131750216,chr5,132181033,132181271,,8.19552855777367,.,.,3
chr16,44233,50870,chr16,185996,189076,,8.06206617148467,.,.,3
chr21,33719976,33729255,chr21,33499538,33502412,,7.98280493289425,.,.,3
chr16,44233,50870,chr16,332111,334891,,7.83942038627053,.,.,3
